Date,v.speed,u.speed
5/25/1980,5.950001854,-6.269997872
5/26/1980,7.95000181,1.010001965
5/27/1980,5.180001872,-0.899997992
5/28/1980,1.900001945,-2.089997966
5/29/1980,1.510001954,-1.669997975
5/30/1980,2.56000193,3.330001913
5/31/1980,6.280001847,-1.139997987
6/1/1980,7.96000181,-1.539997978
6/2/1980,7.630001817,0.430001978
6/3/1980,6.61000184,-0.689997997
6/4/1980,2.610001929,1.510001954
6/5/1980,2.610001929,0.580001974
6/6/1980,-0.569998,2.200001938
6/7/1980,6.030001853,-0.389998004
6/8/1980,6.960001832,-6.469997868
6/9/1980,7.980001809,-2.849997949
6/10/1980,7.110001829,2.360001935
6/11/1980,0.860001968,2.180001939
6/12/1980,-2.839997949,4.650001884
6/13/1980,-5.199997896,5.180001872
6/14/1980,0.260001982,0.180001983
6/15/1980,6.200001849,-5.989997879
6/16/1980,3.330001913,-1.339997983
6/17/1980,1.860001946,3.580001907
6/18/1980,7.710001815,0.530001976
6/19/1980,7.400001822,1.110001963
6/20/1980,4.730001882,10.18000176
6/21/1980,1.110001963,6.900001833
6/22/1980,0.060001986,8.510001797
6/23/1980,4.980001876,-2.78999795
6/24/1980,-1.619997976,3.180001916
6/25/1980,-1.349997982,7.110001829
6/26/1980,3.380001912,7.280001825
6/27/1980,3.810001902,6.960001832
6/28/1980,1.510001954,4.430001888
6/29/1980,3.400001911,-1.819997972
6/30/1980,4.130001895,1.480001954
7/1/1980,8.030001808,4.700001882
7/2/1980,7.150001828,9.160001783
7/3/1980,3.360001912,3.880001901
7/4/1980,7.03000183,-1.299997984
7/5/1980,5.360001868,5.330001868
7/6/1980,2.800001925,7.680001816
7/7/1980,4.36000189,5.880001856
7/8/1980,0.210001983,3.400001911
7/9/1980,-1.869997971,-1.169997986
7/10/1980,-1.369997982,-6.419997869
7/11/1980,2.730001926,-2.089997966
7/12/1980,-5.299997894,0.010001987
7/13/1980,-2.549997956,5.200001871
7/14/1980,2.360001935,5.630001862
7/15/1980,0.650001973,4.080001896
7/16/1980,-0.169998009,-2.689997952
7/17/1980,-0.539998,-7.869997837
7/18/1980,0.310001981,-5.849997882
7/19/1980,-3.449997935,-1.739997974
7/20/1980,-4.369997915,3.380001912
7/21/1980,1.980001943,-1.719997974
7/22/1980,1.960001944,-3.539997933
7/23/1980,-2.469997957,2.11000194
7/24/1980,-5.689997885,2.960001921
7/25/1980,-4.59999791,1.830001947
7/26/1980,2.980001921,3.750001904
7/27/1980,1.410001956,8.030001808
7/28/1980,3.130001917,9.480001776
7/29/1980,2.230001938,11.20000174
7/30/1980,-1.519997979,8.760001792
7/31/1980,-0.269998007,7.910001811
8/1/1980,3.680001905,1.910001945
8/2/1980,6.750001837,11.98000172
8/3/1980,1.780001948,-1.169997986
8/4/1980,7.830001812,-1.569997977
8/5/1980,10.08000176,1.330001958
8/6/1980,10.18000176,4.330001891
8/7/1980,0.310001981,2.880001923
8/8/1980,-4.869997904,5.130001873
8/9/1980,-7.049997855,6.010001853
8/10/1980,-3.419997936,4.710001882
8/11/1980,0.610001974,-0.239998007
8/12/1980,2.13000194,-5.91999788
8/13/1980,4.330001891,-4.889997903
8/14/1980,4.260001892,1.480001954
8/15/1980,5.300001869,8.300001802
8/16/1980,1.180001961,4.880001878
8/17/1980,8.730001792,3.580001907
8/18/1980,3.9300019,10.45000175
8/19/1980,3.9000019,7.080001829
8/20/1980,1.68000195,3.180001916
8/21/1980,-3.669997931,-4.919997903
8/22/1980,-5.419997891,-9.719997795
8/23/1980,-9.319997804,-6.099997876
8/24/1980,-8.439997824,-0.11999801
8/25/1980,-2.299997961,-4.939997902
8/26/1980,2.930001922,-4.56999791
8/27/1980,1.930001944,4.630001884
8/28/1980,1.860001946,-2.019997967
8/29/1980,4.080001896,1.780001948
8/30/1980,1.930001944,1.530001953
8/31/1980,-1.799997972,6.480001843
9/1/1980,-1.669997975,3.810001902
9/2/1980,-8.089997832,-3.389997937
9/3/1980,-8.16999783,-1.239997985
9/4/1980,-9.019997811,-0.469998002
9/5/1980,-7.189997852,1.68000195
9/6/1980,-6.939997857,1.310001958
9/7/1980,-8.789997816,1.730001949
9/8/1980,-7.839997837,3.03000192
9/9/1980,0.260001982,4.430001888
9/10/1980,0.480001977,-6.919997858
9/11/1980,0.450001977,-11.11999776
9/12/1980,8.710001793,-8.519997822
9/13/1980,7.460001821,-4.669997908
9/14/1980,3.080001919,-0.689997997
9/15/1980,1.110001963,-1.01999799
9/16/1980,0.400001979,0.930001967
9/17/1980,-2.939997947,3.060001919
9/18/1980,-3.469997935,3.150001917
9/19/1980,0.280001981,-7.28999785
9/20/1980,12.9500017,-1.189997986
9/21/1980,12.7800017,5.510001864
9/22/1980,7.730001815,5.980001854
9/23/1980,-1.349997982,7.900001811
9/24/1980,-1.939997969,4.680001883
9/25/1980,-5.419997891,-2.139997965
9/26/1980,-0.189998008,1.600001952
9/27/1980,5.450001866,-3.619997932
9/28/1980,2.280001936,-8.639997819
9/29/1980,-8.349997826,2.610001929
9/30/1980,-4.419997914,9.150001783
10/1/1980,0.610001974,5.810001858
10/2/1980,5.510001864,-2.869997948
10/3/1980,-1.589997977,-9.719997795
10/4/1980,-7.399997847,-0.319998005
10/5/1980,-4.319997916,-2.81999795
10/6/1980,-11.48999776,-0.669997998
10/7/1980,-6.439997869,5.830001857
10/8/1980,-4.299997916,3.48000191
10/9/1980,-1.43999798,0.630001973
10/10/1980,6.61000184,-2.969997946
10/11/1980,1.780001948,10.83000175
10/12/1980,8.3800018,4.930001877
10/13/1980,5.050001875,4.710001882
10/14/1980,-3.269997939,4.610001884
10/15/1980,0.930001967,3.9300019
10/16/1980,-0.98999799,-11.53999775
10/17/1980,-11.41999776,0.710001972
10/18/1980,-12.38999774,4.780001881
10/19/1980,-8.419997824,4.780001881
10/20/1980,-6.069997877,1.900001945
10/21/1980,-13.23999772,3.680001905
10/22/1980,-3.939997924,8.810001791
10/23/1980,-0.269998007,10.06000176
10/24/1980,1.380001957,6.880001834
10/25/1980,6.730001837,2.610001929
10/26/1980,3.03000192,-1.769997973
10/27/1980,0.410001978,0.110001985
10/28/1980,4.150001895,1.030001964
10/29/1980,7.610001817,-0.969997991
10/30/1980,5.980001854,-8.469997823
10/31/1980,-0.469998002,-0.319998005
11/1/1980,-9.349997804,1.080001963
11/2/1980,-6.719997862,2.460001932
11/3/1980,-8.16999783,-1.43999798
11/4/1980,-12.46999773,0.160001984
11/5/1980,-6.599997865,5.450001866
11/6/1980,-5.0399979,4.980001876
11/7/1980,-10.36999778,3.530001909
11/8/1980,2.630001929,-1.499997979
11/9/1980,8.780001791,-2.36999796
11/10/1980,8.610001795,4.680001883
11/11/1980,9.610001773,1.480001954
11/12/1980,4.300001891,-4.13999792
11/13/1980,-1.369997982,-3.24999794
11/14/1980,-7.919997836,-3.439997936
11/15/1980,2.650001928,-2.689997952
11/16/1980,-1.299997984,-1.839997971
11/17/1980,-7.889997836,-8.389997825
11/18/1980,-7.169997852,-1.969997969
11/19/1980,-7.889997836,3.230001915
11/20/1980,-1.999997968,9.760001769
11/21/1980,0.160001984,-1.719997974
11/22/1980,-2.639997954,1.21000196
11/23/1980,-5.899997881,-10.48999778
11/24/1980,-7.469997846,0.980001966
11/25/1980,-2.639997954,10.53000175
11/26/1980,-8.269997828,7.730001815
11/27/1980,-5.599997887,10.73000175
11/28/1980,-0.689997997,4.980001876
11/29/1980,8.83000179,-7.769997839
11/30/1980,12.6600017,-10.53999778
12/1/1980,12.33000171,-6.219997874
12/2/1980,9.110001784,-2.669997953
12/3/1980,5.810001858,-1.219997985
12/4/1980,-2.219997963,-7.569997843
12/5/1980,-9.089997809,-12.81999773
12/6/1980,-16.01999765,-16.84999764
12/7/1980,-3.499997934,-11.06999777
12/8/1980,-6.269997872,-14.0899977
12/9/1980,-3.769997928,-13.06999772
12/10/1980,-5.419997891,-11.68999775
12/11/1980,-9.269997805,-8.419997824
12/12/1980,-10.91999777,-6.83999786
12/13/1980,-14.36999769,-1.88999797
12/14/1980,-8.639997819,6.16000185
12/15/1980,-1.91999797,6.61000184
12/16/1980,7.580001818,3.110001918
12/17/1980,6.680001838,-9.739997795
12/18/1980,-3.569997933,-14.76999768
12/19/1980,0.880001968,-13.8999977
12/20/1980,-0.769997995,-9.769997794
12/21/1980,2.030001942,-14.84999768
12/22/1980,1.130001962,-13.63999771
12/23/1980,-1.789997973,-13.51999771
12/24/1980,-9.319997804,-9.419997802
12/25/1980,-16.18999765,-6.499997867
12/26/1980,-12.41999773,-9.06999781
12/27/1980,-6.919997858,-6.069997877
12/28/1980,-4.669997908,-8.019997833
12/29/1980,-6.549997866,-9.94999779
12/30/1980,-1.739997974,-6.069997877
12/31/1980,-9.619997798,0.830001969
1/1/1981,2.900001923,4.030001897
1/2/1981,-0.519998001,-1.789997973
1/3/1981,-0.939997992,-12.51999773
1/4/1981,2.980001921,-8.419997824
1/5/1981,9.580001773,-7.989997834
1/6/1981,2.180001939,-16.09999765
1/7/1981,4.200001894,2.910001922
1/8/1981,7.130001828,3.610001907
1/9/1981,-1.619997976,-5.0199979
1/10/1981,-2.569997955,-3.869997926
1/11/1981,3.210001916,-6.469997868
1/12/1981,8.710001793,-5.0199979
1/13/1981,-2.419997958,-4.939997902
1/14/1981,-7.469997846,1.560001953
1/15/1981,-4.389997914,4.230001893
1/16/1981,-2.119997965,4.330001891
1/17/1981,-8.799997816,4.860001879
1/18/1981,-10.26999778,4.930001877
1/19/1981,-8.799997816,7.580001818
1/20/1981,1.630001951,0.380001979
1/21/1981,4.38000189,2.730001926
1/22/1981,-0.249998007,-9.819997793
1/23/1981,-1.549997978,-8.819997815
1/24/1981,4.880001878,-1.819997972
1/25/1981,0.660001973,6.030001853
1/26/1981,3.410001911,5.150001872
1/27/1981,0.110001985,-2.969997946
1/28/1981,-0.139998009,-7.769997839
1/29/1981,3.530001909,3.330001913
1/30/1981,3.880001901,9.650001772
1/31/1981,1.280001959,-7.969997834
2/1/1981,1.560001953,-8.369997825
2/2/1981,3.780001903,3.880001901
2/3/1981,-1.519997979,-1.689997975
2/4/1981,-1.869997971,-15.26999767
2/5/1981,13.0100017,-10.51999778
2/6/1981,9.73000177,-6.419997869
2/7/1981,6.000001853,-8.119997831
2/8/1981,5.630001862,-0.669997998
2/9/1981,1.310001958,-0.249998007
2/10/1981,-2.769997951,-3.539997933
2/11/1981,-4.639997909,-6.769997861
2/12/1981,-8.269997828,-6.349997871
2/13/1981,-11.68999775,-3.819997927
2/14/1981,-12.43999773,-6.969997857
2/15/1981,-7.789997838,-6.919997858
2/16/1981,-8.61999782,-4.039997922
2/17/1981,-11.53999775,-4.11999792
2/18/1981,-11.81999775,-0.739997996
2/19/1981,-10.06999779,-0.139998009
2/20/1981,-6.969997857,5.26000187
2/21/1981,-1.46999798,-0.789997995
2/22/1981,-10.91999777,0.130001985
2/23/1981,-1.669997975,-8.099997832
2/24/1981,7.780001814,-3.639997931
2/25/1981,8.530001797,1.580001952
2/26/1981,2.980001921,2.810001925
2/27/1981,7.610001817,-5.439997891
2/28/1981,10.90000174,-2.169997964
3/1/1981,7.980001809,5.68000186
3/2/1981,8.460001798,5.050001875
3/3/1981,1.960001944,0.310001981
3/4/1981,-1.869997971,-3.649997931
3/5/1981,-5.569997888,9.560001774
3/6/1981,2.780001925,3.180001916
3/7/1981,-3.269997939,-10.49999778
3/8/1981,-3.23999794,-12.83999773
3/9/1981,-3.569997933,-8.839997815
3/10/1981,-4.789997905,-4.839997904
3/11/1981,-3.24999794,-3.089997943
3/12/1981,-5.46999789,-9.4899978
3/13/1981,-5.599997887,-10.54999778
3/14/1981,-3.139997942,-1.539997978
3/15/1981,-0.219998008,-5.349997893
3/16/1981,-0.549998,-3.639997931
3/17/1981,5.430001866,-3.739997929
3/18/1981,5.480001865,-0.939997992
3/19/1981,3.730001904,-4.889997903
3/20/1981,0.480001977,-17.68999762
3/21/1981,0.430001978,-11.63999775
3/22/1981,0.430001978,-3.969997924
3/23/1981,0.810001969,-2.299997961
3/24/1981,0.180001983,-3.299997939
3/25/1981,2.430001933,-10.46999778
3/26/1981,7.810001813,-2.169997964
3/27/1981,2.280001936,-2.299997961
3/28/1981,5.660001861,1.280001959
3/29/1981,6.210001849,3.980001898
3/30/1981,1.280001959,11.03000174
3/31/1981,12.16000172,-2.099997966
4/1/1981,8.180001805,10.95000174
4/2/1981,5.760001859,7.210001826
4/3/1981,-0.239998007,5.430001866
4/4/1981,2.160001939,1.930001944
4/5/1981,8.530001797,3.03000192
4/6/1981,5.810001858,7.010001831
4/7/1981,-6.019997878,3.01000192
4/8/1981,-1.769997973,2.310001936
4/9/1981,5.230001871,-1.01999799
4/10/1981,9.030001786,-8.419997824
4/11/1981,2.310001936,-0.99999799
4/12/1981,-6.119997876,1.300001958
4/13/1981,-6.949997857,0.560001975
4/14/1981,-5.769997884,-1.119997988
4/15/1981,-2.869997948,-3.719997929
4/16/1981,-0.139998009,-5.189997897
4/17/1981,-2.34999796,-3.819997927
4/18/1981,1.360001957,-4.219997918
4/19/1981,-0.619997999,-11.09999776
4/20/1981,-3.289997939,-4.339997916
4/21/1981,-4.519997912,-0.369998004
4/22/1981,-7.26999785,2.480001932
4/23/1981,-3.949997924,-1.039997989
4/24/1981,-3.719997929,-7.619997842
4/25/1981,-9.03999781,-3.219997941
4/26/1981,-10.69999777,-0.819997994
4/27/1981,-4.11999792,0.860001968
4/28/1981,2.030001942,5.280001869
4/29/1981,6.13000185,3.660001906
4/30/1981,6.58000184,6.730001837
5/1/1981,-0.849997994,9.310001779
5/2/1981,5.860001856,6.280001847
5/3/1981,0.610001974,4.780001881
5/4/1981,-4.389997914,-2.119997965
5/5/1981,-7.28999785,-1.399997981
5/6/1981,-2.669997953,-7.189997852
5/7/1981,-0.739997996,-7.539997844
5/8/1981,-4.269997917,-3.069997944
5/9/1981,-2.069997966,-2.769997951
5/10/1981,-3.68999793,-5.289997894
5/11/1981,-3.889997926,-7.28999785
5/12/1981,-4.789997905,-1.88999797
5/13/1981,-4.789997905,0.610001974
5/14/1981,0.930001967,-3.139997942
5/15/1981,-0.98999799,-4.219997918
5/16/1981,-0.069998011,2.58000193
5/17/1981,4.36000189,-4.819997905
5/18/1981,2.010001943,-5.799997883
5/19/1981,8.930001788,-0.349998005
5/20/1981,11.38000173,0.510001976
5/21/1981,9.130001783,0.680001972
5/22/1981,2.750001926,-4.239997918
5/23/1981,3.760001903,-6.569997866
5/24/1981,4.880001878,-2.319997961
5/25/1981,3.810001902,-5.589997888
5/26/1981,1.110001963,-5.46999789
5/27/1981,-2.489997957,0.860001968
5/28/1981,-1.339997983,1.630001951
5/29/1981,-3.569997933,-3.439997936
5/30/1981,-3.399997937,-5.0499979
5/31/1981,-3.489997935,-5.319997894
6/1/1981,-4.819997905,-3.639997931
6/2/1981,-4.719997907,-4.069997922
6/3/1981,-6.739997862,-0.939997992
6/4/1981,-3.739997929,6.680001838
6/5/1981,3.250001915,3.510001909
6/6/1981,0.78000197,-0.889997993
6/7/1981,-1.219997985,-1.069997989
6/8/1981,-2.169997964,0.900001967
6/9/1981,-1.139997987,5.180001872
6/10/1981,2.480001932,4.580001885
6/11/1981,4.030001897,1.68000195
6/12/1981,2.11000194,-3.439997936
6/13/1981,-0.189998008,-2.919997947
6/14/1981,3.060001919,0.980001966
6/15/1981,5.480001865,5.330001868
6/16/1981,5.360001868,2.360001935
6/17/1981,-0.819997994,-5.269997895
6/18/1981,-4.369997915,-3.269997939
6/19/1981,-7.319997849,2.030001942
6/20/1981,-2.069997966,4.260001892
6/21/1981,1.23000196,5.330001868
6/22/1981,-1.869997971,4.080001896
6/23/1981,4.130001895,-0.939997992
6/24/1981,-3.389997937,-5.619997887
6/25/1981,-3.969997924,-7.799997838
6/26/1981,-4.189997919,-4.939997902
6/27/1981,-4.189997919,-0.11999801
6/28/1981,-4.14999792,7.93000181
6/29/1981,-1.319997983,9.400001777
6/30/1981,-4.11999792,1.130001962
7/1/1981,-6.799997861,3.360001912
7/2/1981,-5.299997894,9.010001786
7/3/1981,-1.619997976,7.93000181
7/4/1981,0.450001977,0.380001979
7/5/1981,1.68000195,-5.319997894
7/6/1981,-1.619997976,1.360001957
7/7/1981,-1.719997974,7.680001816
7/8/1981,4.250001892,3.48000191
7/9/1981,3.130001917,-2.739997951
7/10/1981,-0.689997997,2.350001935
7/11/1981,3.03000192,-0.219998008
7/12/1981,8.230001803,-2.189997964
7/13/1981,7.51000182,-5.969997879
7/14/1981,2.58000193,-4.56999791
7/15/1981,1.930001944,1.380001957
7/16/1981,-3.599997932,3.760001903
7/17/1981,1.510001954,6.61000184
7/18/1981,1.330001958,6.780001836
7/19/1981,1.330001958,3.960001899
7/20/1981,4.180001894,-2.239997962
7/21/1981,3.580001907,-4.669997908
7/22/1981,3.660001906,-7.299997849
7/23/1981,0.480001977,-10.13999779
7/24/1981,-2.81999795,-6.139997875
7/25/1981,-1.739997974,2.13000194
7/26/1981,3.280001914,3.310001913
7/27/1981,10.23000176,2.780001925
7/28/1981,4.230001893,7.260001825
7/29/1981,3.780001903,3.210001916
7/30/1981,2.960001921,2.300001936
7/31/1981,6.230001848,4.860001879
8/1/1981,2.450001933,8.160001805
8/2/1981,-1.519997979,-0.039998012
8/3/1981,-4.069997922,-0.669997998
8/4/1981,-6.519997867,2.460001932
8/5/1981,-3.589997932,4.530001886
8/6/1981,-2.319997961,-2.039997967
8/7/1981,-3.539997933,-1.119997988
8/8/1981,-5.869997881,4.610001884
8/9/1981,-1.539997978,3.01000192
8/10/1981,-0.499998001,2.480001932
8/11/1981,0.33000198,1.860001946
8/12/1981,-4.389997914,8.310001802
8/13/1981,1.880001945,9.28000178
8/14/1981,-3.089997943,1.760001948
8/15/1981,-6.239997873,-2.049997967
8/16/1981,0.910001967,-6.299997872
8/17/1981,1.860001946,-1.739997974
8/18/1981,-5.219997896,7.03000183
8/19/1981,-7.419997847,2.680001928
8/20/1981,-10.38999778,9.180001782
8/21/1981,-6.899997858,8.660001794
8/22/1981,4.260001892,0.530001976
8/23/1981,8.730001792,-2.319997961
8/24/1981,7.300001824,-1.719997974
8/25/1981,6.330001846,-4.239997918
8/26/1981,7.810001813,-8.269997828
8/27/1981,4.880001878,-3.489997935
8/28/1981,0.78000197,-7.73999784
8/29/1981,1.910001945,-7.389997847
8/30/1981,-0.139998009,-0.389998004
8/31/1981,0.310001981,0.010001987
9/1/1981,1.200001961,-0.539998
9/2/1981,2.280001936,-0.939997992
9/3/1981,1.810001947,-1.039997989
9/4/1981,0.380001979,-2.619997954
9/5/1981,-4.919997903,1.880001945
9/6/1981,-3.819997927,0.78000197
9/7/1981,-5.569997888,1.950001944
9/8/1981,-5.619997887,3.860001901
9/9/1981,-4.289997917,7.330001824
9/10/1981,-2.549997956,8.280001802
9/11/1981,-7.669997841,7.130001828
9/12/1981,-4.919997903,6.180001849
9/13/1981,-6.119997876,4.260001892
9/14/1981,-5.169997897,2.380001934
9/15/1981,-11.79999775,5.030001875
9/16/1981,-9.819997793,2.180001939
9/17/1981,-8.139997831,-0.869997993
9/18/1981,-9.919997791,3.00000192
9/19/1981,-9.769997794,5.160001872
9/20/1981,-6.439997869,6.950001832
9/21/1981,-1.369997982,4.230001893
9/22/1981,3.400001911,3.960001899
9/23/1981,2.250001937,-2.669997953
9/24/1981,-8.469997823,-4.719997907
9/25/1981,-4.419997914,4.030001897
9/26/1981,0.180001983,9.310001779
9/27/1981,0.880001968,10.03000176
9/28/1981,-11.01999777,3.200001916
9/29/1981,-12.71999773,2.910001922
9/30/1981,-10.91999777,4.980001876
10/1/1981,-6.919997858,3.610001907
10/2/1981,-1.349997982,3.48000191
10/3/1981,-1.88999797,1.810001947
10/4/1981,-8.669997819,2.13000194
10/5/1981,-4.999997901,0.560001975
10/6/1981,-0.139998009,-7.419997847
10/7/1981,-5.389997892,-4.739997907
10/8/1981,-5.219997896,-5.0499979
10/9/1981,-4.59999791,-4.989997901
10/10/1981,-4.719997907,-10.56999778
10/11/1981,-1.589997977,0.580001974
10/12/1981,-2.499997957,2.930001922
10/13/1981,-2.319997961,-4.849997904
10/14/1981,-9.04999781,-6.36999787
10/15/1981,-9.4999978,4.150001895
10/16/1981,-5.369997893,5.230001871
10/17/1981,-7.149997853,3.03000192
10/18/1981,2.680001928,-7.239997851
10/19/1981,8.280001802,-12.86999772
10/20/1981,8.080001807,-8.949997813
10/21/1981,9.500001775,2.760001926
10/22/1981,6.250001848,-8.589997821
10/23/1981,8.530001797,6.000001853
10/24/1981,4.310001891,10.33000176
10/25/1981,5.650001861,12.41000171
10/26/1981,-2.989997946,15.01000165
10/27/1981,-2.79999795,12.28000171
10/28/1981,-9.619997798,8.810001791
10/29/1981,-7.869997837,10.26000176
10/30/1981,-15.03999768,4.650001884
10/31/1981,-12.76999773,5.580001863
11/1/1981,-5.749997884,4.38000189
11/2/1981,-6.239997873,2.330001935
11/3/1981,-9.549997799,4.400001889
11/4/1981,-9.589997798,7.460001821
11/5/1981,-0.789997995,1.760001948
11/6/1981,4.060001897,-8.319997827
11/7/1981,-3.099997943,-5.769997884
11/8/1981,2.910001922,5.180001872
11/9/1981,1.730001949,4.180001894
11/10/1981,-7.26999785,10.06000176
11/11/1981,-7.189997852,11.28000174
11/12/1981,-9.019997811,11.33000173
11/13/1981,-12.53999773,6.900001833
11/14/1981,-12.28999774,6.710001837
11/15/1981,-6.219997874,1.580001952
11/16/1981,-3.68999793,-4.619997909
11/17/1981,-2.989997946,-4.049997922
11/18/1981,3.750001904,-4.969997901
11/19/1981,4.650001884,-6.799997861
11/20/1981,1.810001947,2.050001942
11/21/1981,3.410001911,0.080001986
11/22/1981,2.180001939,1.780001948
11/23/1981,7.230001826,-0.869997993
11/24/1981,8.630001795,14.61000166
11/25/1981,11.48000173,6.530001841
11/26/1981,10.86000174,3.810001902
11/27/1981,9.330001779,7.560001818
11/28/1981,-1.319997983,5.960001854
11/29/1981,-5.869997881,1.21000196
11/30/1981,-12.01999774,9.130001783
12/1/1981,-4.289997917,12.58000171
12/2/1981,-7.049997855,8.680001793
12/3/1981,-7.569997843,2.710001927
12/4/1981,-7.669997841,2.710001927
12/5/1981,-11.99999774,7.810001813
12/6/1981,-12.23999774,8.680001793
12/7/1981,3.080001919,3.630001906
12/8/1981,12.08000172,-2.189997964
12/9/1981,-1.389997981,-3.989997923
12/10/1981,-2.949997947,-9.789997794
12/11/1981,-9.689997796,-14.66999768
12/12/1981,-8.839997815,-10.53999778
12/13/1981,-4.419997914,-5.269997895
12/14/1981,-4.239997918,-6.689997863
12/15/1981,-4.819997905,-3.669997931
12/16/1981,-11.03999777,0.580001974
12/17/1981,-11.66999775,10.61000175
12/18/1981,-2.969997946,9.430001777
12/19/1981,1.730001949,0.880001968
12/20/1981,6.13000185,-2.519997956
12/21/1981,9.960001765,-13.31999771
12/22/1981,10.00000176,-3.819997927
12/23/1981,9.430001777,-3.439997936
12/24/1981,-2.099997966,4.780001881
12/25/1981,-2.639997954,8.130001806
12/26/1981,3.180001916,2.960001921
12/27/1981,4.460001888,0.410001978
12/28/1981,2.260001937,2.860001924
12/29/1981,-2.719997952,5.400001867
12/30/1981,5.000001876,11.11000174
12/31/1981,1.150001962,8.680001793
1/1/1982,4.710001882,10.58000175
1/2/1982,4.180001894,1.360001957
1/3/1982,8.930001788,0.680001972
1/4/1982,-4.799997905,-0.319998005
1/5/1982,-12.76999773,-10.06999779
1/6/1982,-10.11999779,-9.349997804
1/7/1982,-13.8699977,-7.619997842
1/8/1982,-11.63999775,-7.71999784
1/9/1982,-11.29999776,-4.539997911
1/10/1982,-6.339997871,-5.889997881
1/11/1982,-0.889997993,-5.689997885
1/12/1982,4.500001887,0.930001967
1/13/1982,-3.139997942,4.81000188
1/14/1982,-5.099997899,3.230001915
1/15/1982,-11.34999776,8.430001799
1/16/1982,-4.799997905,6.360001845
1/17/1982,8.180001805,4.500001887
1/18/1982,4.330001891,3.360001912
1/19/1982,10.88000174,-9.889997791
1/20/1982,4.780001881,-1.43999798
1/21/1982,-2.939997947,-0.889997993
1/22/1982,0.260001982,-4.719997907
1/23/1982,1.360001957,-3.119997943
1/24/1982,-0.269998007,1.760001948
1/25/1982,2.280001936,-2.639997954
1/26/1982,5.860001856,4.500001887
1/27/1982,8.610001795,-1.319997983
1/28/1982,8.030001808,1.360001957
1/29/1982,4.680001883,4.650001884
1/30/1982,0.33000198,-0.269998007
1/31/1982,-2.919997947,-7.219997851
2/1/1982,6.650001839,-5.419997891
2/2/1982,4.450001888,-6.38999787
2/3/1982,5.760001859,0.010001987
2/4/1982,9.310001779,-7.869997837
2/5/1982,8.980001787,-8.889997814
2/6/1982,10.58000175,-4.939997902
2/7/1982,8.230001803,-2.269997962
2/8/1982,2.730001926,2.610001929
2/9/1982,-3.369997937,-4.049997922
2/10/1982,-4.369997915,-3.69999793
2/11/1982,-12.16999774,-3.919997925
2/12/1982,-10.96999777,-7.139997853
2/13/1982,-6.469997868,-3.439997936
2/14/1982,-12.36999774,-0.469998002
2/15/1982,-14.0899977,3.380001912
2/16/1982,-13.18999772,4.030001897
2/17/1982,-9.96999779,3.610001907
2/18/1982,-10.08999779,2.900001923
2/19/1982,-7.849997837,3.810001902
2/20/1982,-5.999997878,-0.439998003
2/21/1982,-0.719997996,-6.269997872
2/22/1982,4.030001897,-14.91999768
2/23/1982,2.450001933,-11.89999775
2/24/1982,0.33000198,-4.719997907
2/25/1982,-3.039997945,-5.169997897
2/26/1982,-8.019997833,-2.689997952
2/27/1982,-8.469997823,-1.219997985
2/28/1982,-3.519997934,-5.849997882
3/1/1982,3.960001899,-3.739997929
3/2/1982,0.610001974,-0.369998004
3/3/1982,2.260001937,1.280001959
3/4/1982,8.030001808,-0.739997996
3/5/1982,11.58000173,-5.319997894
3/6/1982,8.810001791,3.380001912
3/7/1982,11.13000174,1.410001956
3/8/1982,7.650001816,4.710001882
3/9/1982,7.310001824,14.58000166
3/10/1982,5.350001868,4.930001877
3/11/1982,-6.36999787,2.460001932
3/12/1982,-3.019997945,7.550001819
3/13/1982,11.33000173,-4.219997918
3/14/1982,2.060001941,4.650001884
3/15/1982,-1.169997986,-1.649997976
3/16/1982,9.760001769,-2.269997962
3/17/1982,9.26000178,-2.119997965
3/18/1982,6.180001849,-0.269998007
3/19/1982,3.400001911,4.330001891
3/20/1982,8.650001794,2.13000194
3/21/1982,16.16000163,3.180001916
3/22/1982,-1.519997979,8.430001799
3/23/1982,-3.999997923,1.460001955
3/24/1982,-12.01999774,6.480001843
3/25/1982,-13.21999772,3.400001911
3/26/1982,1.080001963,-1.119997988
3/27/1982,2.430001933,10.08000176
3/28/1982,2.380001934,10.98000174
3/29/1982,-2.389997959,8.560001796
3/30/1982,-3.939997924,4.610001884
3/31/1982,-3.739997929,-9.119997809
4/1/1982,-8.349997826,-2.419997958
4/2/1982,1.880001945,-8.189997829
4/3/1982,8.100001806,-7.469997846
4/4/1982,7.830001812,-0.089998011
4/5/1982,11.81000172,0.730001971
4/6/1982,9.980001764,1.030001964
4/7/1982,5.630001862,0.830001969
4/8/1982,5.410001867,7.700001815
4/9/1982,2.360001935,8.83000179
4/10/1982,-0.489998002,12.8500017
4/11/1982,-10.16999779,6.880001834
4/12/1982,-11.39999776,5.180001872
4/13/1982,-4.499997912,0.230001982
4/14/1982,-1.91999797,-2.099997966
4/15/1982,-10.73999777,8.900001789
4/16/1982,-7.969997834,7.830001812
4/17/1982,-5.669997886,3.560001908
4/18/1982,-2.619997954,-0.719997996
4/19/1982,-6.889997859,1.030001964
4/20/1982,-8.319997827,6.060001852
4/21/1982,0.130001985,1.010001965
4/22/1982,2.330001935,-7.969997834
4/23/1982,1.68000195,1.260001959
