Year,Age,Weight,Length,Sex,Maturity
2002,10,3.7,660,Female,2
2002,9,3.8,700,Female,3
2002,9,3.7,640,Female,2
2002,25,5.1,780,Female,3
2002,13,2.62,620,Female,3
2002,43,3.85,720,Male,6
2002,29,2.75,600,Male,3
2002,27,3.1,620,Male,6
2002,7,3.43,660,Female,3
2002,8,2.81,640,Female,3
2002,7,3.64,680,Female,1
2002,20,2.9,640,Male,2
2002,12,3.66,710,Female,3
2002,34,4.55,740,Male,3
2002,34,2.53,620,Male,6
2002,11,4.3,750,Female,3
2002,28,5.04,730,Male,6
2002,13,2.76,620,Male,3
2002,5,1.78,570,Female,1
2002,15,4.86,780,Female,3
2002,6,2.08,590,Female,1
2002,8,2.96,650,Female,2
2002,14,3.68,700,Female,3
2002,12,3.65,720,Female,3
2002,25,2.99,630,Male,3
2002,20,4.27,730,Female,3
2002,27,3.55,680,Male,3
2002,14,3.67,710,Female,3
2002,31,5.75,790,Female,3
2002,16,4.7,760,Female,3
2002,10,3.16,650,Female,3
2002,48,3.88,700,Male,6
2002,17,3.95,690,Female,2
2002,19,3.7,680,Male,3
2002,27,3.34,700,Male,6
2002,9,4.3,710,Female,3
2002,10,4.1,720,Female,3
2002,11,3.5,660,Male,3
2002,7,3.6,640,Female,3
2002,5,2.8,620,Female,3
2002,6,1.8,560,Female,2
2002,7,2.7,610,Male,6
2002,7,2.4,600,Male,6
2002,5,2.9,610,Male,3
2002,6,2.5,610,Female,2
2002,28,5.2,740,Female,3
2002,6,2.1,580,Female,1
2002,5,3.1,620,Female,6
2002,27,6.5,810,Female,3
2002,36,5.4,750,Female,3
2002,5,2,550,Male,1
2002,9,3.5,650,Female,3
2002,5,3.1,650,Female,2
2002,6,3.3,640,Female,6
2002,7,2.9,620,Female,2
2002,10,5.5,750,Female,3
2002,9,3.9,680,Female,3
2002,23,7.6,850,Female,3
2002,20,7,840,Female,3
2002,7,3.9,700,Female,3
2002,11,3.9,680,Male,3
2002,36,4.9,720,Male,3
2002,17,5.3,770,Female,3
2002,12,4.21,770,Female,6
2002,28,3.49,680,Male,6
2002,14,3.27,690,Male,3
2002,23,4.53,750,Female,3
2002,27,3.45,730,Female,3
2002,14,3.31,660,Female,2
2002,11,4.6,710,Female,3
2002,15,3.58,650,Male,3
2002,7,2.48,610,Male,3
2002,6,2.96,660,Female,2
2002,7,2.15,580,Male,3
2002,12,2.93,610,Male,3
2002,5,1.96,570,Female,2
2002,7,2.43,620,Male,3
2002,6,2.01,560,Male,3
2002,27,4.19,670,Male,3
2002,8,2.47,600,Male,3
2002,7,2.79,640,Female,2
2002,7,3.88,680,Female,3
2002,15,4.25,740,Female,3
2002,21,4.56,730,Female,3
2002,9,3.06,650,Male,3
2002,7,1.52,510,Male,2
2002,24,3.38,660,Male,3
2002,21,10.05,940,Female,3
2002,6,1.57,570,Female,2
2002,10,3.35,670,Female,3
2002,7,2.4,610,Female,2
2002,23,3.84,720,Female,3
2002,10,3.28,660,Female,3
2002,8,2.76,630,Female,3
2002,8,2.39,600,Female,2
2002,6,1.97,550,Male,3
2002,5,2.12,580,Female,2
2002,7,2.37,600,Female,2
2002,21,3.35,640,Male,3
2002,9,3.1,650,Female,2
2002,8,3.13,630,Male,3
2002,5,1.5,520,Male,1
2002,7,3.21,670,Female,2
2002,31,3.09,640,Male,3
2002,10,2.62,610,Female,2
2002,10,3.38,700,Female,3
2002,7,1.83,560,Male,1
2002,22,2.4,590,Male,3
2002,27,5.21,670,Male,3
2002,20,4.73,750,Female,5
2002,30,3.55,660,Male,3
2002,8,2.63,620,Male,3
2002,8,2.3,570,Male,2
2002,7,2.1,560,Female,2
2002,8,2.2,570,Male,2
2002,13,4.6,740,Female,3
2002,5,1.9,580,Female,2
2002,7,3.2,630,Female,2
2002,6,2,550,Male,1
2002,17,7,840,Female,3
2002,13,3.4,660,Female,3
2002,11,3.1,650,Female,3
2002,13,3.8,690,Female,3
2002,8,2.9,640,Female,6
2002,13,2.7,610,Male,3
2002,11,3.5,660,Female,3
2002,7,1.7,540,Female,1
2002,17,3.8,700,Female,3
2002,32,3.4,670,Male,3
2002,9,3.1,640,Female,3
2002,7,2.2,590,Female,2
2002,7,4.3,700,Female,3
2002,20,2.97,640,Male,6
2002,13,3.19,690,Female,3
2002,13,3.41,670,Female,3
2002,6,1.81,560,Female,1
2002,13,3.79,700,Female,3
2002,9,2.3,570,Male,3
2002,8,3.5,680,Female,3
2002,8,2.41,620,Female,2
2002,8,2.24,610,Male,3
2002,23,3.67,670,Male,3
2002,9,2.45,600,Male,3
2002,23,4.64,740,Female,3
2002,17,2.52,600,Male,3
2002,12,2.73,620,Female,1
2002,8,1.79,550,Male,1
2002,9,2.74,620,Female,2
2002,35,3.64,660,Male,3
2002,35,6.24,800,Female,3
2002,11,2.43,580,Male,2
2002,11,2.85,620,Male,3
2002,32,3.72,700,Male,6
2002,8,2.68,630,Female,3
2002,20,5.29,740,Female,3
2002,11,2.58,610,Male,2
2002,16,2.87,630,Male,3
2002,19,3.09,650,Male,6
2002,27,4.24,710,Male,6
2002,33,4.4,740,Female,3
2002,30,3,630,Male,6
2002,38,4.74,770,Male,6
2002,10,5.1,700,Female,3
2002,10,4,680,Female,3
2002,23,7.6,860,Female,3
2002,3,2.1,570,Male,2
2002,9,2.7,610,Male,2
2002,9,3.3,660,Female,2
2002,7,2.7,600,Female,2
2002,5,2.5,600,Female,2
2002,8,2.9,640,Female,3
2002,14,3.5,670,Male,3
2002,18,7,820,Female,3
2002,20,4.2,670,Male,3
2002,25,11.8,960,Female,3
2002,7,3.9,680,Female,3
2002,55,9.8,960,Female,5
2002,12,3.4,680,Female,3
2002,34,5.6,800,Female,3
2002,22,5.4,750,Female,3
2002,9,2.4,620,Male,2
2002,15,7.6,840,Female,3
2002,12,5.7,630,Female,2
2002,9,3.8,690,Female,3
2002,27,2.8,630,Male,3
2002,24,4.4,740,Female,3
2002,11,4.1,720,Female,3
2002,6,3,630,Male,3
2002,9,2,580,Female,1
2002,12,3.5,670,Female,3
2002,13,5.5,760,Female,3
2002,9,1.6,540,Male,1
2002,10,4.1,660,Female,3
2002,10,3.3,660,Male,3
2002,8,2.5,590,Male,3
2002,7,2.5,610,Male,3
2002,8,3.3,630,Female,2
2002,12,4.1,690,Male,3
2002,12,4.5,750,Female,3
2002,7,3.9,640,Female,2
2002,9,4.6,720,Female,3
2002,7,3.4,650,Male,3
2002,7,2.2,610,Female,2
2002,12,3.7,700,Female,3
2002,29,6.1,770,Female,3
2002,15,3.6,680,Female,3
2002,28,4,700,Male,3
2002,12,3.3,680,Female,3
2002,8,3.3,660,Male,6
2002,8,1.5,530,Male,1
2002,8,3.7,670,Female,6
2002,6,2.3,590,Male,1
2002,8,2.5,620,Female,2
2002,25,5,790,Female,6
2002,10,4.7,750,Female,3
2002,17,5.9,790,Female,3
2002,12,3,640,Female,6
2002,9,2.4,610,Female,2
2002,26,6.1,780,Female,3
2002,6,2,580,Female,2
2002,7,1.6,550,Male,1
2002,7,2.1,570,Male,2
2002,8,2.5,590,Female,2
2002,6,2.1,580,Female,2
2002,23,3.5,650,Male,6
2002,9,2.6,580,Male,6
2002,9,2.1,570,Male,2
2002,7,2.4,600,Female,2
2002,25,5.8,780,Female,3
2002,9,1.5,520,Female,1
2002,7,2.2,590,Male,2
2002,9,2.6,580,Male,3
2002,7,2.3,570,Male,2
2002,15,5,790,Female,3
2002,6,1.8,550,Male,1
2002,5,2,590,Female,2
2002,9,3.5,680,Female,3
2002,6,2.8,630,Female,2
2002,8,3.5,660,Female,6
2002,4,2.21,590,Male,3
2002,8,3.31,660,Male,3
2002,5,1.92,550,Male,1
2002,8,2.29,610,Female,5
2002,11,4.09,710,Female,3
2002,16,3.82,720,Male,3
2002,30,4.64,770,Female,3
2002,5,1.4,510,Male,1
2002,27,6.93,850,Female,3
2002,9,3.69,710,Male,3
2002,7,2.91,620,Male,2
2002,21,3.56,670,Male,6
2002,5,2.13,580,Female,2
2002,6,3.28,660,Female,3
2002,24,7.75,880,Female,3
2002,4,1.47,550,Female,1
2002,5,3,660,Male,3
2002,5,1.85,570,Female,2
2002,4,3.06,660,Female,2
2002,7,2.32,590,Male,3
2002,2,1.04,480,Male,1
2002,18,3.31,670,Male,3
2002,16,3.25,660,Male,3
2002,20,3.67,680,Male,3
2002,20,5.04,770,Male,3
2002,4,2.15,620,Female,2
2002,7,5.26,740,Female,3
2002,34,4.23,740,Female,3
2002,12,3.94,710,Female,3
2002,26,7.88,900,Female,6
2002,7,3.63,660,Female,2
2002,27,5.68,790,Female,3
2002,4,1.79,560,Male,1
2002,29,2.93,630,Male,6
2002,29,2.92,670,Male,3
2002,33,3.76,710,Male,3
2002,4,1.35,520,Female,2
2002,5,2.48,610,Female,2
2002,5,1.64,540,Male,2
2002,18,4.95,780,Female,3
2002,35,3.53,660,Male,3
2002,10,4.01,720,Female,3
2002,10,3.34,710,Female,3
2002,26,3.35,660,Male,6
2002,8,2.11,590,Male,2
2002,5,2.65,630,Female,2
2002,10,4.96,780,Female,3
2002,10,3.85,730,Female,3
2002,44,3.34,670,Male,3
2002,15,3.84,710,Female,3
2002,6,1.36,500,Male,1
2002,9,4.18,720,Female,3
2002,8,3.63,680,Female,3
2002,7,2.15,590,Female,2
2002,4,2.91,650,Female,3
2002,31,2.68,660,Male,3
2002,10,3.66,700,Female,3
2002,27,3.49,680,Male,3
2002,9,3.77,720,Female,6
2002,28,6.52,860,Female,6
2002,7,3.81,720,Female,3
2002,8,2.64,620,Female,2
2002,13,6.84,840,Female,3
2002,10,3.68,700,Female,3
2002,14,4.85,770,Female,6
2002,27,2.26,640,Male,6
2002,10,3.29,650,Male,3
2002,10,3.11,650,Male,3
2002,8,3.05,660,Male,3
2002,11,2.38,590,Male,3
2002,22,2.92,640,Male,6
2002,7,2.6,620,Female,2
2002,6,2.3,610,Female,2
2002,32,4.36,730,Male,3
2002,8,2.49,620,Female,2
2002,7,2.5,630,Female,3
2002,48,4.32,720,Male,6
2002,10,1.79,560,Male,2
2002,24,3.7,670,Male,3
2002,29,7.5,840,Female,3
2002,24,4.8,760,Female,3
2002,25,3.9,700,Male,3
2002,14,3.3,630,Female,3
2002,46,9.1,890,Female,3
2002,37,4.7,690,Male,3
2002,12,4.6,760,Female,3
2002,29,5.1,760,Female,3
2002,7,3.9,680,Female,3
2002,50,5,700,Male,6
2002,9,4.6,760,Female,3
2002,17,4.2,710,Female,3
2002,29,4.1,670,Male,3
2002,23,4.1,720,Female,3
2002,15,5.1,750,Female,3
2002,13,4.4,730,Female,3
2002,8,3.4,670,Female,3
2002,18,3.1,690,Female,3
2002,16,4.2,700,Female,3
2002,23,5.5,790,Female,3
2002,46,8.4,880,Female,5
2002,36,4.9,730,Male,3
2002,15,4.4,750,Female,3
2002,11,4.1,720,Female,3
2002,8,4.6,700,Female,3
2002,7,4,700,Female,3
2002,28,3,670,Male,3
2002,6,3.8,690,Female,2
2002,13,3.3,640,Male,3
2002,32,2.8,670,Male,3
2002,12,3.4,650,Male,3
2002,12,3,630,Male,3
2002,7,3.3,670,Female,3
2002,35,4.7,730,Male,6
2002,27,4.4,710,Female,3
2002,8,3,620,Male,2
2002,9,3.8,690,Female,3
2002,7,2.9,620,Male,3
2002,9,2,560,Female,1
2002,17,3.3,660,Male,3
2002,8,2.8,600,Male,3
2002,39,4.9,750,Male,3
2002,6,3.2,620,Female,3
2002,8,1.9,570,Male,1
2002,8,1.6,530,Male,1
2002,8,2.3,580,Male,3
2002,10,1.8,550,Male,2
2002,10,4,690,Female,3
2002,9,2,580,Female,2
2002,6,2.6,610,Male,3
2002,12,4.2,700,Female,6
2002,6,2.5,600,Female,2
2002,7,2.7,640,Female,2
2002,11,3.1,620,Male,3
2002,5,2.3,580,Male,2
2002,5,2.2,580,Male,2
2002,7,2,540,Male,2
2002,9,2.2,570,Male,2
2002,4,2.4,570,Male,1
2002,7,3.2,670,Female,2
2002,6,1.7,550,Male,6
2002,4,2.6,620,Female,2
2002,22,4.26,710,Male,6
2002,6,2.58,640,Female,2
2002,6,2.91,660,Female,2
2002,5,2.84,630,Male,6
2002,6,1.97,560,Female,1
2002,5,1.71,560,Female,1
2002,18,4.93,740,Female,3
2002,5,3.86,690,Female,2
2002,7,1.96,570,Female,1
2002,36,3.69,660,Male,6
2002,8,1.49,540,Female,1
2002,6,1.62,550,Female,1
2002,6,1.63,560,Female,1
2002,5,2.03,570,Female,1
2002,5,1.61,550,Female,1
2002,19,6.05,810,Female,3
2002,6,2.19,570,Male,3
2002,19,4.11,710,Female,3
2002,24,3.97,690,Male,6
2002,6,1.73,540,Female,1
2002,8,2.48,600,Female,2
2002,21,4.1,700,Male,6
2002,25,2.91,640,Male,6
2002,9,3.2,650,Female,3
2002,22,5.91,790,Female,3
2002,45,4.17,700,Male,6
2002,40,4.52,730,Male,3
2002,10,2.11,600,Female,2
2002,9,2.95,680,Female,3
2002,8,4.56,740,Female,3
2002,20,4.55,730,Male,3
2002,30,4.89,770,Female,3
2002,6,1.53,540,Female,1
2002,43,7.13,870,Female,3
2002,21,4.73,750,Male,3
2002,39,3.1,660,Male,3
2002,9,3.48,660,Female,3
2002,28,4.97,750,Female,3
2002,46,8.28,950,Female,5
2002,27,3.18,640,Male,6
2002,47,3.41,680,Male,6
2002,18,4.42,750,Female,3
2002,28,3.85,710,Male,3
2002,30,5.84,780,Female,3
2002,34,4.31,680,Male,3
2002,14,3.37,680,Female,3
2002,28,6.35,840,Female,3
2002,11,2.47,620,Male,3
2002,48,3.64,670,Male,6
2002,7,2.16,580,Female,1
2002,11,5.25,760,Female,3
2002,17,4.3,730,Female,3
2002,20,7,840,Female,3
2002,13,6.2,780,Female,3
2002,31,3.5,680,Male,6
2002,10,2.4,580,Male,2
2002,27,6.4,800,Female,2
2002,7,3.2,620,Male,2
2002,24,3.4,640,Male,6
2002,24,7.7,840,Female,3
2002,22,6.2,820,Female,3
2002,7,1.6,530,Female,2
2002,7,2,570,Male,2
2002,13,3.4,650,Male,3
2002,19,7.2,850,Female,3
2002,8,1.6,590,Male,3
2002,13,2.2,580,Female,3
2002,9,1.83,550,Male,2
2002,19,4.2,750,Female,3
2002,19,3.84,680,Male,3
2002,14,3.21,670,Male,3
2002,12,2.83,620,Male,3
2002,23,3.82,640,Male,3
2002,49,8.28,900,Male,3
2002,21,3.41,640,Male,3
2002,12,2.24,630,Male,2
2002,13,2.74,620,Female,3
2002,28,4.28,730,Male,3
2002,13,3.9,700,Female,3
2002,14,3.64,680,Female,3
2002,17,4.59,740,Female,3
2002,16,4.52,780,Female,5
2002,8,3.52,670,Female,3
2002,19,5.45,730,Male,3
2002,8,2.76,640,Female,3
2002,23,7.55,860,Female,5
2002,45,5.19,750,Male,6
2002,13,4.18,690,Female,5
2002,11,3.91,680,Female,5
2002,45,3.75,690,Male,6
2002,33,3.99,700,Male,6
2002,17,4.23,690,Male,3
2002,15,3.09,680,Female,5
2002,7,3.36,630,Female,3
2002,27,5.7,800,Female,5
2002,7,3.14,640,Female,3
2002,10,2.41,600,Male,3
2002,17,5.09,780,Female,5
2002,11,3.22,690,Female,3
2002,19,4.11,730,Female,5
2002,17,2.99,610,Male,3
2002,17,4.5,680,Male,3
2002,17,6.5,820,Female,6
2002,3,1.5,540,Female,2
2002,17,5.9,800,Female,6
2002,19,6,810,Female,3
2002,24,4.6,700,Female,3
2002,23,8.4,900,Female,3
2002,21,4.1,700,Female,3
2002,14,3,620,Female,3
2002,26,3.6,720,Female,3
2002,7,3,620,Male,2
2002,13,4.4,720,Female,3
2002,9,6.5,780,Female,3
2002,22,7.7,840,Female,3
2002,22,6.2,810,Female,3
2002,6,3.9,640,Female,3
2002,8,4.2,760,Female,6
2002,27,7.2,860,Female,3
2002,9,3,640,Male,3
2002,24,4.6,700,Male,3
2002,20,3.6,690,Female,3
2002,6,4.1,680,Female,3
2002,24,6,790,Female,3
2002,25,3.6,670,Male,6
2002,28,2.8,700,Male,3
2002,23,8.5,880,Female,3
2002,6,2.3,600,Female,2
2002,5,1.7,540,Male,1
2002,6,3,630,Female,3
2002,7,3.6,660,Female,3
2002,8,3.1,660,Female,3
2002,7,2.4,590,Female,2
2002,13,4.8,730,Female,3
2002,26,3.6,670,Male,3
2002,28,2.9,650,Male,3
2002,14,3.8,660,Female,3
2002,39,8.3,890,Female,3
2002,7,2.8,630,Male,3
2002,8,2.4,600,Male,3
2002,9,3.1,620,Male,3
2002,39,4.4,730,Male,3
2002,21,4.2,710,Male,3
2002,20,6.4,800,Female,3
2002,20,6.3,810,Female,3
2002,28,6.8,810,Female,3
2002,3,1.7,550,Male,6
2002,40,5,770,Female,6
2002,9,1.9,590,Female,2
2002,9,3.2,630,Male,3
2002,4,1.7,540,Male,2
2002,5,2.1,560,Male,2
2002,6,2.2,560,Male,2
2002,23,5.8,780,Female,6
2002,24,3.3,660,Male,3
2002,8,1.6,560,Female,2
2002,32,3.3,640,Male,3
2002,32,3.5,670,Male,3
2002,16,3.4,680,Male,3
2002,8,2.4,600,Male,3
2002,17,4.8,780,Female,3
2002,11,3.4,650,Male,3
2002,13,3.3,640,Female,3
2002,20,3.5,670,Male,3
2002,11,1.4,500,Male,1
2002,30,6.1,800,Male,3
2002,29,3.8,660,Male,3
2002,12,2,570,Female,1
2002,10,2.8,630,Male,3
2002,26,6.6,820,Female,6
2002,11,3.6,670,Female,3
2002,38,5.2,760,Female,6
2002,9,4.3,690,Male,3
2002,22,4.2,710,Female,3
2002,4,1.4,500,Female,2
2002,28,7.5,830,Female,3
2002,10,3.2,660,Female,6
2002,11,3.2,620,Male,3
2002,35,4.4,740,Male,3
2002,6,3,630,Female,3
2002,9,3.7,650,Male,3
2002,11,4.5,690,Male,2
2002,22,5.5,700,Male,2
2002,26,4.7,710,Male,3
2002,16,5.5,760,Female,3
2002,63,11.2,970,Female,6
2002,10,4.2,700,Female,2
2002,25,4,710,Male,3
2002,17,5.4,740,Female,3
2002,26,4.2,680,Male,3
2002,14,2.2,590,Male,3
2002,7,3.1,630,Female,3
2002,15,2.9,620,Male,3
2002,10,2.4,580,Male,2
2002,44,4,700,Male,3
2002,29,3.4,670,Male,6
2002,26,4.8,750,Female,3
2002,12,3.7,680,Female,3
2002,9,3.9,690,Female,3
2002,17,3.5,670,Female,3
2002,9,3.7,640,Female,2
2002,8,4.6,730,Female,3
2002,13,2.3,580,Male,3
2002,9,2.7,600,Male,2
2002,42,3.8,700,Male,3
2002,19,4.7,720,Female,3
2002,37,5,750,Male,3
2002,18,5.8,810,Female,3
2002,17,3.2,630,Male,3
2002,29,3.4,680,Male,3
2002,13,3.7,660,Female,3
2002,11,3.56,670,Male,3
2002,9,3.76,700,Female,3
2002,25,4.68,760,Female,3
2002,6,3.84,700,Female,3
2002,9,4.15,740,Female,3
2002,10,3.15,650,Female,3
2002,22,4.11,690,Male,3
2002,8,2.33,600,Female,2
2002,5,2.42,620,Female,2
2002,6,2.03,580,Male,2
2002,4,2.2,600,Female,2
2002,10,2.8,610,Male,3
2002,10,3.8,680,Female,3
2002,10,4.7,740,Female,6
2002,8,3.1,650,Female,6
2002,6,2,560,Female,1
2002,9,2.4,600,Male,6
2002,7,3.6,650,Female,3
2002,6,2.5,590,Female,2
2002,6,2,560,Female,1
2002,9,1.8,560,Female,1
2002,6,2.5,590,Male,3
2002,8,2.4,630,Male,2
2002,8,2.3,590,Male,2
2002,33,3.98,730,Male,6
2002,13,3.27,650,Male,3
2002,16,4.37,730,Female,3
2002,7,2.64,620,Male,6
2002,20,5.68,770,Female,3
2002,23,3.42,700,Female,3
2002,23,2.84,660,Male,3
2002,7,2.91,610,Male,6
2002,27,3.76,700,Male,3
2002,13,3.14,660,Female,3
2002,8,3.36,660,Female,3
2002,8,1.65,540,Female,1
2002,17,4.05,720,Male,6
2002,10,5.74,780,Female,3
2002,42,4.89,760,Female,3
2002,9,3.11,650,Female,3
2002,8,1.68,570,Female,1
2002,6,2.36,580,Male,3
2002,21,3.8,710,Male,3
2002,5,1.06,490,Male,1
2002,43,4.32,700,Male,6
2002,10,4.17,720,Male,3
2002,19,3.85,700,Male,6
2002,39,4.92,770,Male,6
2002,20,4.11,710,Male,3
2002,6,2.49,610,Male,3
2002,13,2.5,590,Male,6
2002,7,4.45,750,Female,3
2002,20,3.18,650,Male,6
2002,20,6.59,830,Female,3
2002,29,3.52,670,Male,6
2002,5,2.07,570,Male,2
2002,10,4.39,730,Female,3
2002,8,2.07,580,Male,2
2002,6,3.41,680,Male,3
2002,8,2.98,630,Male,2
2002,49,3.16,680,Male,6
2002,18,3.11,620,Male,6
2002,20,5.7,790,Female,3
2002,8,1.86,580,Female,1
2002,8,2.66,620,Male,6
2002,19,5.05,770,Female,3
2002,12,2.2,620,Male,2
2002,7,1.77,540,Male,1
2002,8,2.33,600,Male,3
2002,23,3.52,690,Male,3
2002,7,3.28,660,Female,3
2002,12,2.51,620,Male,3
2002,34,8.17,890,Female,3
2002,6,1.77,560,Female,2
2002,35,6.4,630,Female,3
2002,9,2.25,580,Male,2
2002,11,1.73,570,Female,2
2002,9,2.41,600,Male,3
2002,26,5.75,760,Male,3
2002,10,3.18,680,Female,2
2002,25,4.87,720,Female,3
2002,29,2.61,630,Male,3
2002,8,3.2,610,Male,3
2002,35,7,850,Female,5
2002,29,7.7,840,Female,3
2002,10,3,620,Female,2
2002,26,3.7,650,Male,3
2002,17,4.5,710,Female,3
2002,11,4.6,660,Female,3
2002,46,8.5,870,Female,3
2002,16,4,670,Female,3
2002,11,4,630,Female,3
2002,29,4.5,720,Female,3
2002,34,3.4,620,Male,3
2002,11,4.5,690,Female,3
2002,23,4,670,Male,3
2002,27,5.4,690,Male,3
2002,6,2.9,620,Female,2
2002,10,4,670,Female,3
2002,9,3.6,650,Female,3
2002,9,2.3,640,Female,3
2002,24,4.4,670,Male,3
2002,15,5.9,760,Female,3
2002,25,4,680,Male,3
2002,8,3.4,640,Male,3
2002,10,2.9,610,Male,3
2002,26,4.3,670,Male,3
2002,31,4.5,730,Female,3
2002,30,4.3,710,Male,3
2002,22,2.6,600,Male,3
2002,9,2.8,590,Female,3
2002,26,4.3,680,Male,3
2002,10,4.4,700,Female,3
2002,10,3.8,690,Female,3
2002,8,2.8,610,Male,3
2002,9,4.1,700,Female,3
2002,11,6.5,760,Female,3
2002,7,3.4,630,Male,3
2002,12,5.2,720,Female,3
2002,26,8,830,Female,3
2002,10,3.3,660,Female,3
2002,10,4.4,700,Female,3
2002,28,4,720,Male,3
2002,22,7.1,850,Female,3
2002,9,3.8,660,Male,3
2002,19,5.1,720,Female,4
2002,15,3.5,630,Male,3
2002,14,2.5,620,Male,3
2002,40,4.3,700,Male,3
2002,10,2.9,630,Female,3
2002,7,3.7,690,Female,3
2002,8,2.2,590,Male,2
2002,24,6.8,800,Male,3
2002,7,1.8,550,Female,2
2002,7,2,560,Male,3
2002,32,6.6,820,Female,3
2002,28,6.8,890,Female,3
2002,37,4.8,740,Female,3
2002,34,4.5,710,Male,3
2002,7,3.5,630,Female,3
2002,34,8,940,Female,6
2002,10,5.4,750,Female,3
2002,13,6,790,Female,3
2002,11,3.1,630,Male,3
2002,19,2.5,610,Male,3
2002,9,2.7,630,Female,2
2002,9,1,460,Male,1
2002,9,3.7,650,Female,3
2002,7,3.8,690,Female,2
2002,23,5.5,750,Male,3
2002,21,9.6,910,Female,3
2002,37,3.5,670,Male,3
2002,13,3.5,670,Male,3
2002,24,3.5,640,Male,3
2002,9,3.4,660,Female,3
2002,5,1.8,560,Female,2
2002,34,6,780,Female,3
2002,10,4.8,710,Female,3
2002,39,4.9,740,Male,3
2002,6,2.9,630,Female,3
2002,34,3.7,690,Male,3
2002,17,5.8,770,Female,3
2002,35,4,680,Male,3
2002,22,7.8,830,Female,3
2002,9,3.2,610,Male,3
2002,24,4.5,670,Male,3
2002,6,2.4,570,Male,3
2002,16,3.7,650,Male,3
2002,8,4.3,680,Female,3
2002,17,4.3,690,Male,3
2002,25,7.8,860,Female,3
2002,9,4.3,680,Female,3
2002,7,3.6,640,Male,3
2002,17,4.9,730,Female,3
2002,11,3.8,720,Female,3
2002,28,3.7,670,Male,3
2002,18,4.5,730,Male,3
2002,7,3.9,710,Female,3
2002,42,4.6,680,Male,3
2002,13,3.6,690,Male,3
2002,22,4.1,700,Male,3
2002,43,13,990,Female,3
2002,11,4,660,Female,2
2002,10,4,670,Female,3
2002,10,3.5,640,Male,3
2002,12,3.5,660,Male,3
2002,10,3.8,670,Male,3
2002,9,4,660,Male,3
2002,8,3.2,640,Female,2
2002,12,4.5,720,Female,3
2002,7,2.06,560,Male,1
2002,7,3.25,640,Male,2
2002,30,4.36,690,Male,6
2002,22,4.6,740,Male,3
2002,5,3.68,670,Female,3
2002,11,2.94,640,Female,3
2002,7,2.13,590,Male,2
2002,28,4.3,700,Female,3
2002,7,3.08,640,Male,2
2002,7,1.84,550,Male,2
2002,10,3.35,680,Female,3
2002,6,2.66,620,Male,3
2002,29,4.37,740,Female,3
2002,8,2.25,580,Male,3
2002,10,2.99,650,Male,3
2002,7,3.31,670,Female,3
2002,11,2.89,630,Female,3
2002,9,2.83,650,Female,1
2002,10,3.02,640,Male,3
2002,11,3.04,640,Female,3
2002,22,5.51,760,Female,3
2002,10,2.92,660,Female,3
2002,6,1.97,570,Male,1
2002,7,3,650,Female,3
2002,9,3.31,660,Female,3
2002,18,6.5,810,Female,5
2002,21,7.7,820,Female,5
2002,13,6.2,790,Female,3
2002,6,2.2,590,Female,2
2002,48,14.2,1050,Female,3
2002,24,7.4,750,Female,3
2002,11,5.2,720,Female,5
2002,7,3.7,610,Male,3
2002,20,6.1,770,Female,3
2002,12,3.1,610,Female,2
2002,21,4,670,Female,3
2002,11,5.2,750,Female,3
2002,24,4.7,680,Male,3
2002,26,10.2,940,Female,3
2002,16,3.4,680,Female,3
2002,26,3.9,690,Male,3
2002,10,5.8,730,Female,3
2002,12,3,650,Female,3
2002,6,2.8,650,Male,3
2002,10,3.4,700,Female,3
2002,8,1.6,510,Male,2
2002,17,7.7,860,Female,3
2002,7,3.8,690,Female,3
2002,14,5.7,760,Female,3
2002,7,2,560,Female,2
2002,7,3.8,670,Female,3
2002,26,6.7,800,Female,3
2002,29,4.9,710,Male,3
2002,18,3.8,670,Male,3
2002,22,4.7,740,Male,3
2002,8,3.5,660,Female,6
2002,12,4.6,760,Female,6
2002,13,5.4,800,Female,6
2002,12,4.1,720,Female,3
2002,27,4.7,780,Female,2
2002,6,2.5,600,Male,6
2002,7,2.2,580,Male,2
2002,7,2.4,600,Female,2
2002,8,3,660,Female,2
2002,6,2.8,630,Female,2
2002,19,2.6,610,Male,3
2002,7,2.7,650,Female,2
2002,5,2.7,640,Female,2
2002,7,3.4,640,Female,6
2002,12,3.8,700,Female,3
2002,5,2.1,570,Male,1
2002,9,3.5,640,Female,3
2002,6,2.2,580,Male,1
2002,9,2.2,570,Male,3
2002,37,2.8,630,Male,3
2002,8,2.3,590,Male,3
2002,9,2.7,620,Female,2
2002,10,1.9,560,Male,1
2002,8,1.5,520,Male,1
2002,45,5.8,800,Female,6
2002,10,2.9,640,Female,6
2002,8,2.1,570,Male,2
2002,10,3.6,670,Female,3
2002,11,2,590,Male,2
2002,56,3.6,670,Male,6
2002,11,3.5,690,Female,6
2002,9,3.3,630,Male,3
2002,33,3.9,690,Female,3
2002,6,2.1,570,Female,2
2002,9,2.7,630,Female,3
2002,9,1.4,520,Female,1
2002,10,4.2,710,Female,3
2002,10,2.5,600,Male,3
2002,15,2.9,630,Female,3
2002,6,1.6,540,Female,2
2002,7,1.5,520,Female,2
2002,9,1.7,530,Male,1
2002,10,3.3,650,Female,3
2002,7,3.7,660,Female,3
2002,12,4.5,700,Female,3
