Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
EBS_SHELF,2016,-707,-15758,201601,162,167,61.00264,-176.9596,60.99473,-177.00677,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,119,121,127,0,10115,Greenland turbot,Reinhardtius hippoglossoides,530,Male,1490,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15759,201601,162,168,60.99955,-177.60973,60.99767,-177.66093,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,133,135,131,0,10115,Greenland turbot,Reinhardtius hippoglossoides,700,Female,3675,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15759,201601,162,168,60.99955,-177.60973,60.99767,-177.66093,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,133,135,134,0,10115,Greenland turbot,Reinhardtius hippoglossoides,630,Male,2075,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-712,-17039,201701,94,189,60.68029,-174.79763,60.66109,-174.79908,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,1.12,Y,Hauled back early due to hang(s),96,98,14,0,10115,Greenland turbot,Reinhardtius hippoglossoides,830,Male,4942,18,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14061,201501,162,68,56.34144,-165.80376,56.31532,-165.80459,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,89,91,1,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,1962,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19214,201901,94,136,59.35335,-170.54073,59.32697,-170.53721,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Male,2470,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19305,201901,94,162,59.97039,-171.30051,59.99549,-171.30382,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,13,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Male,2905,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16991,201701,162,142,60.65986,-174.12038,60.68313,-174.13668,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,84,86,35,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Female,1690,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16991,201701,162,142,60.65986,-174.12038,60.68313,-174.13668,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,84,86,37,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1510,,,,,6,1,,16-Oct-20
EBS_SHELF,2015,-698,-14399,201501,162,133,58.97713,-169.83822,59.00117,-169.82636,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,6,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1565,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-727,-19237,201901,162,131,59.00969,-171.781,58.98548,-171.79123,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,6,0,10115,Greenland turbot,Reinhardtius hippoglossoides,680,Male,3245,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15594,201601,94,119,58.65442,-169.78148,58.68041,-169.78505,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2298,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15627,201601,94,128,58.6524,-171.7177,58.67778,-171.72124,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,91,93,5,0,10115,Greenland turbot,Reinhardtius hippoglossoides,500,Male,978,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15631,201601,94,132,59.31434,-171.18828,59.33952,-171.19377,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,13,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1812,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15632,201601,94,133,59.65009,-171.24113,59.67488,-171.24819,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,16,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1386,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15632,201601,94,133,59.65009,-171.24113,59.67488,-171.24819,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,20,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Female,1758,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15632,201601,94,133,59.65009,-171.24113,59.67488,-171.24819,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,21,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Female,1840,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15632,201601,94,133,59.65009,-171.24113,59.67488,-171.24819,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,22,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2488,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15634,201601,94,134,59.93446,-171.2959,59.95954,-171.30211,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,30,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1626,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15667,201601,94,157,60.66666,-174.79105,60.66721,-174.84387,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,81,0,10115,Greenland turbot,Reinhardtius hippoglossoides,180,Female,32,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-706,-15667,201601,94,157,60.66666,-174.79105,60.66721,-174.84387,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,85,0,10115,Greenland turbot,Reinhardtius hippoglossoides,310,Male,272,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2018,-722,-17868,201801,94,144,59.31188,-171.16664,59.33785,-171.16111,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,11,0,10115,Greenland turbot,Reinhardtius hippoglossoides,590,Male,1666,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17869,201801,94,145,59.64768,-171.2475,59.67222,-171.25329,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,15,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1522,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17871,201801,94,147,60.31738,-170.66477,60.34246,-170.67054,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,20,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,2142,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17998,201801,94,183,60.9965,-171.45419,60.99666,-171.50516,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,45,0,10115,Greenland turbot,Reinhardtius hippoglossoides,670,Female,2740,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-18002,201801,94,187,61.00054,-174.1543,61.00278,-174.20466,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,49,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,1940,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15788,201601,94,182,59.00314,-172.45766,59.00129,-172.40678,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,96,98,171,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2410,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-707,-15607,201601,162,139,59.64791,-170.58384,59.67222,-170.58738,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,12,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1465,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15609,201601,162,141,60.31761,-170.6532,60.34207,-170.66525,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,15,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1870,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15610,201601,162,142,60.32709,-171.31289,60.33011,-171.36307,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,18,0,10115,Greenland turbot,Reinhardtius hippoglossoides,590,Female,1785,,,,,6,1,,16-Oct-20
EBS_SHELF,2018,-723,-18166,201801,162,173,60.65361,-174.79623,60.67327,-174.8291,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,18,0,10115,Greenland turbot,Reinhardtius hippoglossoides,720,Male,2848,18,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16784,201701,162,106,59.35576,-170.54281,59.33083,-170.54585,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,1,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2580,,,,,6,1,,16-Oct-20
EBS_SHELF,2015,-697,-14699,201501,94,145,59.3243,-173.16511,59.35079,-173.16874,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,38,0,10115,Greenland turbot,Reinhardtius hippoglossoides,410,Male,520,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14699,201501,94,145,59.3243,-173.16511,59.35079,-173.16874,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,42,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Female,1332,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14699,201501,94,145,59.3243,-173.16511,59.35079,-173.16874,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,44,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Female,1060,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16942,201701,162,128,60.15515,-174.37709,60.17339,-174.3452,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,18,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,2025,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16942,201701,162,128,60.15515,-174.37709,60.17339,-174.3452,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,19,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2775,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16942,201701,162,128,60.15515,-174.37709,60.17339,-174.3452,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,21,0,10115,Greenland turbot,Reinhardtius hippoglossoides,640,Female,2195,12,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-727,-19236,201901,162,130,59.3445,-171.82701,59.31898,-171.8307,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,77,79,5,0,10115,Greenland turbot,Reinhardtius hippoglossoides,710,Male,3255,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15630,201601,94,131,59.6515,-171.89753,59.67675,-171.90656,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,78,10,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Male,1468,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15644,201601,94,147,60.13342,-173.77028,60.1081,-173.78124,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,87,89,52,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Female,586,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15662,201601,94,152,59.98689,-173.92622,60.01079,-173.94523,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,63,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1932,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15663,201601,94,153,60.15674,-174.34879,60.17915,-174.36644,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,72,0,10115,Greenland turbot,Reinhardtius hippoglossoides,610,Female,1902,13,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15664,201601,94,154,60.3277,-174.08209,60.34017,-174.04022,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,88,90,73,0,10115,Greenland turbot,Reinhardtius hippoglossoides,510,Male,1098,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-722,-17989,201801,94,172,59.49005,-173.49534,59.51483,-173.50076,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,102,31,0,10115,Greenland turbot,Reinhardtius hippoglossoides,710,Female,3058,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16941,201701,162,127,59.98205,-173.92425,59.99897,-173.95968,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,14,0,10115,Greenland turbot,Reinhardtius hippoglossoides,600,Female,1935,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-16941,201701,162,127,59.98205,-173.92425,59.99897,-173.95968,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,15,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Female,1805,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14697,201501,94,143,58.66516,-173.00894,58.67882,-173.01312,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,33,0,10115,Greenland turbot,Reinhardtius hippoglossoides,550,Male,1322,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14729,201501,94,175,60.34633,-175.39716,60.32083,-175.37735,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,140,0,10115,Greenland turbot,Reinhardtius hippoglossoides,560,Female,1556,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14729,201501,94,175,60.34633,-175.39716,60.32083,-175.37735,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,145,0,10115,Greenland turbot,Reinhardtius hippoglossoides,340,Male,274,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14729,201501,94,175,60.34633,-175.39716,60.32083,-175.37735,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,110,112,147,0,10115,Greenland turbot,Reinhardtius hippoglossoides,300,Male,198,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-697,-14731,201501,94,177,60.01234,-175.26984,59.98621,-175.26279,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,159,0,10115,Greenland turbot,Reinhardtius hippoglossoides,330,Female,268,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14731,201501,94,177,60.01234,-175.26984,59.98621,-175.26279,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,160,0,10115,Greenland turbot,Reinhardtius hippoglossoides,340,Female,316,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2017,-711,-17010,201701,162,147,60.0198,-175.26008,59.99409,-175.25053,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,117,66,0,10115,Greenland turbot,Reinhardtius hippoglossoides,630,Female,2185,,,,,6,1,,16-Oct-20
EBS_SHELF,2019,-726,-19453,201901,94,189,60.32537,-177.38186,60.33947,-177.33798,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,146,148,37,0,10115,Greenland turbot,Reinhardtius hippoglossoides,770,Female,4605,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19454,201901,94,190,60.68319,-176.8278,60.65735,-176.81739,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,127,129,39,0,10115,Greenland turbot,Reinhardtius hippoglossoides,750,Female,4340,11,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14534,201501,162,156,57.99322,-172.23362,58.01632,-172.2524,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,102,104,18,0,10115,Greenland turbot,Reinhardtius hippoglossoides,730,Male,3414,24,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14535,201501,162,157,58.32782,-172.29541,58.35212,-172.30718,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,20,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Male,632,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14535,201501,162,157,58.32782,-172.29541,58.35212,-172.30718,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,22,0,10115,Greenland turbot,Reinhardtius hippoglossoides,540,Male,1386,10,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14535,201501,162,157,58.32782,-172.29541,58.35212,-172.30718,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,26,0,10115,Greenland turbot,Reinhardtius hippoglossoides,500,Female,964,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14740,201501,162,194,60.66864,-177.5454,60.67097,-177.49482,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,145,147,170,0,10115,Greenland turbot,Reinhardtius hippoglossoides,570,Male,1622,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14742,201501,162,196,60.66776,-176.2238,60.66203,-176.17461,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,185,0,10115,Greenland turbot,Reinhardtius hippoglossoides,470,Female,824,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14742,201501,162,196,60.66776,-176.2238,60.66203,-176.17461,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,186,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,2044,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14742,201501,162,196,60.66776,-176.2238,60.66203,-176.17461,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,190,0,10115,Greenland turbot,Reinhardtius hippoglossoides,700,Female,3016,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14742,201501,162,196,60.66776,-176.2238,60.66203,-176.17461,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,195,0,10115,Greenland turbot,Reinhardtius hippoglossoides,280,Male,156,2,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14743,201501,162,197,60.34671,-176.04543,60.32177,-176.03872,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,120,122,198,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Female,532,4,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14743,201501,162,197,60.34671,-176.04543,60.32177,-176.03872,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,120,122,199,0,10115,Greenland turbot,Reinhardtius hippoglossoides,360,Female,326,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14743,201501,162,197,60.34671,-176.04543,60.32177,-176.03872,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,120,122,200,0,10115,Greenland turbot,Reinhardtius hippoglossoides,660,Female,2485,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14745,201501,162,199,59.68905,-175.87851,59.66488,-175.87296,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,135,137,211,0,10115,Greenland turbot,Reinhardtius hippoglossoides,620,Female,1968,,,,,6,1,,16-Oct-20
EBS_SHELF,2015,-698,-14748,201501,162,202,59.97306,-176.71297,59.99695,-176.72106,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,139,141,214,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Female,672,4,,,,6,1,3,16-Oct-20
EBS_SHELF,2015,-698,-14749,201501,162,203,60.32674,-176.71797,60.35216,-176.72206,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,136,215,0,10115,Greenland turbot,Reinhardtius hippoglossoides,800,Female,5555,13,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-698,-14750,201501,162,204,60.32683,-177.3449,60.32345,-177.38748,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,146,148,218,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Female,666,4,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-706,-15668,201601,94,158,60.66796,-175.42856,60.66888,-175.47997,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,92,0,10115,Greenland turbot,Reinhardtius hippoglossoides,370,Male,360,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15668,201601,94,158,60.66796,-175.42856,60.66888,-175.47997,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,94,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,558,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15671,201601,94,161,60.6831,-176.80789,60.65764,-176.80454,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,127,129,124,0,10115,Greenland turbot,Reinhardtius hippoglossoides,400,Male,462,4,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-706,-15752,201601,94,163,60.33477,-176.07936,60.33669,-176.02721,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,121,123,135,0,10115,Greenland turbot,Reinhardtius hippoglossoides,300,Male,206,3,,,,6,1,3,16-Oct-20
EBS_SHELF,2016,-706,-15809,201601,94,167,60.00087,-175.25415,60.00078,-175.30593,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,116,118,152,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Male,596,6,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15761,201601,162,170,60.66763,-177.55344,60.67009,-177.50341,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,146,148,141,0,10115,Greenland turbot,Reinhardtius hippoglossoides,440,Male,675,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2016,-707,-15765,201601,162,174,60.35076,-176.71613,60.32756,-176.70879,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,135,137,148,0,10115,Greenland turbot,Reinhardtius hippoglossoides,580,Male,1825,,,,,6,1,,16-Oct-20
EBS_SHELF,2016,-707,-15766,201601,162,175,60.01446,-176.71263,59.99108,-176.73487,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,140,142,158,0,10115,Greenland turbot,Reinhardtius hippoglossoides,450,Female,676,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18167,201801,162,174,60.67517,-175.44788,60.64976,-175.44842,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,26,0,10115,Greenland turbot,Reinhardtius hippoglossoides,670,Female,3226,8,,,,6,1,8,16-Oct-20
EBS_SHELF,2018,-723,-18168,201801,162,175,60.36545,-175.39471,60.33936,-175.39923,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,109,111,29,0,10115,Greenland turbot,Reinhardtius hippoglossoides,730,Female,3692,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14543,201501,94,134,58.67793,-172.38472,58.66368,-172.34485,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,100,102,17,0,10115,Greenland turbot,Reinhardtius hippoglossoides,530,Male,1118,7,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19406,201901,94,174,60.01689,-174.58972,59.99285,-174.60969,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,106,108,26,0,10115,Greenland turbot,Reinhardtius hippoglossoides,710,Female,3395,9,,,,6,1,8,16-Oct-20
EBS_SHELF,2019,-726,-19407,201901,94,175,59.67044,-174.44463,59.6463,-174.46171,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,29,0,10115,Greenland turbot,Reinhardtius hippoglossoides,790,Female,4890,13,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14703,201501,94,151,59.66639,-173.88673,59.65806,-173.83843,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,102,104,90,0,10115,Greenland turbot,Reinhardtius hippoglossoides,410,Male,530,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14714,201501,94,162,59.99087,-174.59571,60.01637,-174.60879,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,100,0,10115,Greenland turbot,Reinhardtius hippoglossoides,430,Female,632,5,,,,6,1,8,16-Oct-20
EBS_SHELF,2015,-697,-14714,201501,94,162,59.99087,-174.59571,60.01637,-174.60879,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,105,0,10115,Greenland turbot,Reinhardtius hippoglossoides,420,Male,604,6,,,,6,1,8,16-Oct-20
